種別,都道府県,年次,性別,年齢階級,人数
転入超過数,滋賀県,2025年,総数,50歳～54歳,94
転入超過数,滋賀県,2025年,総数,55歳～59歳,-12
転入超過数,滋賀県,2025年,総数,60歳～64歳,29
転入超過数,滋賀県,2025年,総数,65歳～69歳,49
転入超過数,滋賀県,2025年,総数,70歳～74歳,42
転入超過数,滋賀県,2025年,総数,75歳～79歳,6
転入超過数,滋賀県,2025年,総数,80歳～84歳,29
転入超過数,滋賀県,2025年,総数,85歳～89歳,58
転入超過数,滋賀県,2025年,総数,90歳以上,34
転入超過数,滋賀県,2025年,男,総数,-681
転入超過数,滋賀県,2025年,男,0歳～4歳,173
転入超過数,滋賀県,2025年,男,5歳～9歳,48
転入超過数,滋賀県,2025年,男,10歳～14歳,-7
転入超過数,滋賀県,2025年,男,15歳～19歳,51
転入超過数,滋賀県,2025年,男,20歳～24歳,-853
転入超過数,滋賀県,2025年,男,25歳～29歳,-204
転入超過数,滋賀県,2025年,男,30歳～34歳,-25
転入超過数,滋賀県,2025年,男,35歳～39歳,78
転入超過数,滋賀県,2025年,男,40歳～44歳,39
転入超過数,滋賀県,2025年,男,45歳～49歳,-9
転入超過数,滋賀県,2025年,男,50歳～54歳,63
転入超過数,滋賀県,2025年,男,55歳～59歳,-46
転入超過数,滋賀県,2025年,男,60歳～64歳,-13
転入超過数,滋賀県,2025年,男,65歳～69歳,1
転入超過数,滋賀県,2025年,男,70歳～74歳,-2
転入超過数,滋賀県,2025年,男,75歳～79歳,9
転入超過数,滋賀県,2025年,男,80歳～84歳,5
転入超過数,滋賀県,2025年,男,85歳～89歳,7
転入超過数,滋賀県,2025年,男,90歳以上,4
転入超過数,滋賀県,2025年,女,総数,-241
転入超過数,滋賀県,2025年,女,0歳～4歳,120
転入超過数,滋賀県,2025年,女,5歳～9歳,29
転入超過数,滋賀県,2025年,女,10歳～14歳,-1
転入超過数,滋賀県,2025年,女,15歳～19歳,-47
転入超過数,滋賀県,2025年,女,20歳～24歳,-923
転入超過数,滋賀県,2025年,女,25歳～29歳,-9
転入超過数,滋賀県,2025年,女,30歳～34歳,186
転入超過数,滋賀県,2025年,女,35歳～39歳,98
転入超過数,滋賀県,2025年,女,40歳～44歳,-9
転入超過数,滋賀県,2025年,女,45歳～49歳,14
転入超過数,滋賀県,2025年,女,50歳～54歳,31
転入超過数,滋賀県,2025年,女,55歳～59歳,34
転入超過数,滋賀県,2025年,女,60歳～64歳,42
転入超過数,滋賀県,2025年,女,65歳～69歳,48
転入超過数,滋賀県,2025年,女,70歳～74歳,44
転入超過数,滋賀県,2025年,女,75歳～79歳,-3
転入超過数,滋賀県,2025年,女,80歳～84歳,24
転入超過数,滋賀県,2025年,女,85歳～89歳,51
転入超過数,滋賀県,2025年,女,90歳以上,30
転入超過数,京都府,2025年,総数,総数,-4681
転入超過数,京都府,2025年,総数,0歳～4歳,-242
転入超過数,京都府,2025年,総数,5歳～9歳,-70
転入超過数,京都府,2025年,総数,10歳～14歳,-8
転入超過数,京都府,2025年,総数,15歳～19歳,2634
転入超過数,京都府,2025年,総数,20歳～24歳,-2744
転入超過数,京都府,2025年,総数,25歳～29歳,-2228
転入超過数,京都府,2025年,総数,30歳～34歳,-1035
転入超過数,京都府,2025年,総数,35歳～39歳,-298
転入超過数,京都府,2025年,総数,40歳～44歳,-164
転入超過数,京都府,2025年,総数,45歳～49歳,21
転入超過数,京都府,2025年,総数,50歳～54歳,22
転入超過数,京都府,2025年,総数,55歳～59歳,-10
転入超過数,京都府,2025年,総数,60歳～64歳,5
転入超過数,京都府,2025年,総数,65歳～69歳,-46
転入超過数,京都府,2025年,総数,70歳～74歳,-156
転入超過数,京都府,2025年,総数,75歳～79歳,-114
転入超過数,京都府,2025年,総数,80歳～84歳,-109
転入超過数,京都府,2025年,総数,85歳～89歳,-85
転入超過数,京都府,2025年,総数,90歳以上,-54
転入超過数,京都府,2025年,男,総数,-2539
転入超過数,京都府,2025年,男,0歳～4歳,-123
転入超過数,京都府,2025年,男,5歳～9歳,-10
転入超過数,京都府,2025年,男,10歳～14歳,-17
転入超過数,京都府,2025年,男,15歳～19歳,1521
転入超過数,京都府,2025年,男,20歳～24歳,-1829
転入超過数,京都府,2025年,男,25歳～29歳,-1173
転入超過数,京都府,2025年,男,30歳～34歳,-415
転入超過数,京都府,2025年,男,35歳～39歳,-114
転入超過数,京都府,2025年,男,40歳～44歳,-129
転入超過数,京都府,2025年,男,45歳～49歳,-25
転入超過数,京都府,2025年,男,50歳～54歳,-15
転入超過数,京都府,2025年,男,55歳～59歳,17
転入超過数,京都府,2025年,男,60歳～64歳,33
転入超過数,京都府,2025年,男,65歳～69歳,-18
転入超過数,京都府,2025年,男,70歳～74歳,-98
転入超過数,京都府,2025年,男,75歳～79歳,-52
転入超過数,京都府,2025年,男,80歳～84歳,-50
転入超過数,京都府,2025年,男,85歳～89歳,-30
転入超過数,京都府,2025年,男,90歳以上,-12
転入超過数,京都府,2025年,女,総数,-2142
転入超過数,京都府,2025年,女,0歳～4歳,-119
転入超過数,京都府,2025年,女,5歳～9歳,-60
転入超過数,京都府,2025年,女,10歳～14歳,9
転入超過数,京都府,2025年,女,15歳～19歳,1113
転入超過数,京都府,2025年,女,20歳～24歳,-915
転入超過数,京都府,2025年,女,25歳～29歳,-1055
転入超過数,京都府,2025年,女,30歳～34歳,-620
転入超過数,京都府,2025年,女,35歳～39歳,-184
転入超過数,京都府,2025年,女,40歳～44歳,-35
転入超過数,京都府,2025年,女,45歳～49歳,46
転入超過数,京都府,2025年,女,50歳～54歳,37
転入超過数,京都府,2025年,女,55歳～59歳,-27
転入超過数,京都府,2025年,女,60歳～64歳,-28
転入超過数,京都府,2025年,女,65歳～69歳,-28
転入超過数,京都府,2025年,女,70歳～74歳,-58
転入超過数,京都府,2025年,女,75歳～79歳,-62
転入超過数,京都府,2025年,女,80歳～84歳,-59
転入超過数,京都府,2025年,女,85歳～89歳,-55
転入超過数,京都府,2025年,女,90歳以上,-42
転入超過数,大阪府,2025年,総数,総数,17489
転入超過数,大阪府,2025年,総数,0歳～4歳,-1268
転入超過数,大阪府,2025年,総数,5歳～9歳,12
転入超過数,大阪府,2025年,総数,10歳～14歳,367
転入超過数,大阪府,2025年,総数,15歳～19歳,4262
転入超過数,大阪府,2025年,総数,20歳～24歳,10164
転入超過数,大阪府,2025年,総数,25歳～29歳,3503
転入超過数,大阪府,2025年,総数,30歳～34歳,-12
転入超過数,大阪府,2025年,総数,35歳～39歳,-80
転入超過数,大阪府,2025年,総数,40歳～44歳,183
転入超過数,大阪府,2025年,総数,45歳～49歳,216
転入超過数,大阪府,2025年,総数,50歳～54歳,168
転入超過数,大阪府,2025年,総数,55歳～59歳,-120
転入超過数,大阪府,2025年,総数,60歳～64歳,-223
転入超過数,大阪府,2025年,総数,65歳～69歳,-283
転入超過数,大阪府,2025年,総数,70歳～74歳,-148
転入超過数,大阪府,2025年,総数,75歳～79歳,220
転入超過数,大阪府,2025年,総数,80歳～84歳,276
転入超過数,大阪府,2025年,総数,85歳～89歳,143
転入超過数,大阪府,2025年,総数,90歳以上,109
転入超過数,大阪府,2025年,男,総数,7557
転入超過数,大阪府,2025年,男,0歳～4歳,-591
転入超過数,大阪府,2025年,男,5歳～9歳,5
転入超過数,大阪府,2025年,男,10歳～14歳,154
転入超過数,大阪府,2025年,男,15歳～19歳,2099
転入超過数,大阪府,2025年,男,20歳～24歳,3641
転入超過数,大阪府,2025年,男,25歳～29歳,1686
転入超過数,大阪府,2025年,男,30歳～34歳,145
転入超過数,大阪府,2025年,男,35歳～39歳,36
転入超過数,大阪府,2025年,男,40歳～44歳,117
転入超過数,大阪府,2025年,男,45歳～49歳,151
転入超過数,大阪府,2025年,男,50歳～54歳,98
転入超過数,大阪府,2025年,男,55歳～59歳,14
転入超過数,大阪府,2025年,男,60歳～64歳,-90
転入超過数,大阪府,2025年,男,65歳～69歳,-155
転入超過数,大阪府,2025年,男,70歳～74歳,-79
転入超過数,大阪府,2025年,男,75歳～79歳,56
転入超過数,大阪府,2025年,男,80歳～84歳,152
転入超過数,大阪府,2025年,男,85歳～89歳,94
転入超過数,大阪府,2025年,男,90歳以上,24
転入超過数,大阪府,2025年,女,総数,9932
転入超過数,大阪府,2025年,女,0歳～4歳,-677
転入超過数,大阪府,2025年,女,5歳～9歳,7
転入超過数,大阪府,2025年,女,10歳～14歳,213
転入超過数,大阪府,2025年,女,15歳～19歳,2163
転入超過数,大阪府,2025年,女,20歳～24歳,6523
転入超過数,大阪府,2025年,女,25歳～29歳,1817
転入超過数,大阪府,2025年,女,30歳～34歳,-157
転入超過数,大阪府,2025年,女,35歳～39歳,-116
転入超過数,大阪府,2025年,女,40歳～44歳,66
転入超過数,大阪府,2025年,女,45歳～49歳,65
転入超過数,大阪府,2025年,女,50歳～54歳,70
転入超過数,大阪府,2025年,女,55歳～59歳,-134
転入超過数,大阪府,2025年,女,60歳～64歳,-133
転入超過数,大阪府,2025年,女,65歳～69歳,-128
転入超過数,大阪府,2025年,女,70歳～74歳,-69
転入超過数,大阪府,2025年,女,75歳～79歳,164
転入超過数,大阪府,2025年,女,80歳～84歳,124
転入超過数,大阪府,2025年,女,85歳～89歳,49
転入超過数,大阪府,2025年,女,90歳以上,85
転入超過数,兵庫県,2025年,総数,総数,-3617
転入超過数,兵庫県,2025年,総数,0歳～4歳,1032
転入超過数,兵庫県,2025年,総数,5歳～9歳,202
転入超過数,兵庫県,2025年,総数,10歳～14歳,-76
転入超過数,兵庫県,2025年,総数,15歳～19歳,133
転入超過数,兵庫県,2025年,総数,20歳～24歳,-5816
転入超過数,兵庫県,2025年,総数,25歳～29歳,-811
転入超過数,兵庫県,2025年,総数,30歳～34歳,816
転入超過数,兵庫県,2025年,総数,35歳～39歳,427
転入超過数,兵庫県,2025年,総数,40歳～44歳,267
転入超過数,兵庫県,2025年,総数,45歳～49歳,-54
転入超過数,兵庫県,2025年,総数,50歳～54歳,170
転入超過数,兵庫県,2025年,総数,55歳～59歳,266
転入超過数,兵庫県,2025年,総数,60歳～64歳,325
転入超過数,兵庫県,2025年,総数,65歳～69歳,2
転入超過数,兵庫県,2025年,総数,70歳～74歳,-91
転入超過数,兵庫県,2025年,総数,75歳～79歳,-114
転入超過数,兵庫県,2025年,総数,80歳～84歳,-99
転入超過数,兵庫県,2025年,総数,85歳～89歳,-132
転入超過数,兵庫県,2025年,総数,90歳以上,-64
転入超過数,兵庫県,2025年,男,総数,-2260
転入超過数,兵庫県,2025年,男,0歳～4歳,558
転入超過数,兵庫県,2025年,男,5歳～9歳,114
転入超過数,兵庫県,2025年,男,10歳～14歳,-9
転入超過数,兵庫県,2025年,男,15歳～19歳,-53
転入超過数,兵庫県,2025年,男,20歳～24歳,-3422
転入超過数,兵庫県,2025年,男,25歳～29歳,-392
転入超過数,兵庫県,2025年,男,30歳～34歳,440
転入超過数,兵庫県,2025年,男,35歳～39歳,234
転入超過数,兵庫県,2025年,男,40歳～44歳,145
転入超過数,兵庫県,2025年,男,45歳～49歳,-25
転入超過数,兵庫県,2025年,男,50歳～54歳,84
転入超過数,兵庫県,2025年,男,55歳～59歳,151
転入超過数,兵庫県,2025年,男,60歳～64歳,198
転入超過数,兵庫県,2025年,男,65歳～69歳,3
転入超過数,兵庫県,2025年,男,70歳～74歳,-82
転入超過数,兵庫県,2025年,男,75歳～79歳,-91
転入超過数,兵庫県,2025年,男,80歳～84歳,-60
転入超過数,兵庫県,2025年,男,85歳～89歳,-50
転入超過数,兵庫県,2025年,男,90歳以上,-3
転入超過数,兵庫県,2025年,女,総数,-1357
転入超過数,兵庫県,2025年,女,0歳～4歳,474
転入超過数,兵庫県,2025年,女,5歳～9歳,88
転入超過数,兵庫県,2025年,女,10歳～14歳,-67
転入超過数,兵庫県,2025年,女,15歳～19歳,186
転入超過数,兵庫県,2025年,女,20歳～24歳,-2394
転入超過数,兵庫県,2025年,女,25歳～29歳,-419
転入超過数,兵庫県,2025年,女,30歳～34歳,376
転入超過数,兵庫県,2025年,女,35歳～39歳,193
転入超過数,兵庫県,2025年,女,40歳～44歳,122
転入超過数,兵庫県,2025年,女,45歳～49歳,-29
転入超過数,兵庫県,2025年,女,50歳～54歳,86
転入超過数,兵庫県,2025年,女,55歳～59歳,115
転入超過数,兵庫県,2025年,女,60歳～64歳,127
転入超過数,兵庫県,2025年,女,65歳～69歳,-1
転入超過数,兵庫県,2025年,女,70歳～74歳,-9
転入超過数,兵庫県,2025年,女,75歳～79歳,-23
転入超過数,兵庫県,2025年,女,80歳～84歳,-39
転入超過数,兵庫県,2025年,女,85歳～89歳,-82
転入超過数,兵庫県,2025年,女,90歳以上,-61
転入超過数,奈良県,2025年,総数,総数,-1688
転入超過数,奈良県,2025年,総数,0歳～4歳,588
転入超過数,奈良県,2025年,総数,5歳～9歳,235
転入超過数,奈良県,2025年,総数,10歳～14歳,132
転入超過数,奈良県,2025年,総数,15歳～19歳,72
転入超過数,奈良県,2025年,総数,20歳～24歳,-2525
転入超過数,奈良県,2025年,総数,25歳～29歳,-1222
転入超過数,奈良県,2025年,総数,30歳～34歳,132
転入超過数,奈良県,2025年,総数,35歳～39歳,155
転入超過数,奈良県,2025年,総数,40歳～44歳,115
転入超過数,奈良県,2025年,総数,45歳～49歳,88
転入超過数,奈良県,2025年,総数,50歳～54歳,95
転入超過数,奈良県,2025年,総数,55歳～59歳,147
転入超過数,奈良県,2025年,総数,60歳～64歳,120
転入超過数,奈良県,2025年,総数,65歳～69歳,89
転入超過数,奈良県,2025年,総数,70歳～74歳,5
転入超過数,奈良県,2025年,総数,75歳～79歳,0
転入超過数,奈良県,2025年,総数,80歳～84歳,9
転入超過数,奈良県,2025年,総数,85歳～89歳,32
転入超過数,奈良県,2025年,総数,90歳以上,45
転入超過数,奈良県,2025年,男,総数,-1170
転入超過数,奈良県,2025年,男,0歳～4歳,302
転入超過数,奈良県,2025年,男,5歳～9歳,128
転入超過数,奈良県,2025年,男,10歳～14歳,80
転入超過数,奈良県,2025年,男,15歳～19歳,-46
転入超過数,奈良県,2025年,男,20歳～24歳,-1432
転入超過数,奈良県,2025年,男,25歳～29歳,-614
転入超過数,奈良県,2025年,男,30歳～34歳,10
転入超過数,奈良県,2025年,男,35歳～39歳,81
転入超過数,奈良県,2025年,男,40歳～44歳,30
転入超過数,奈良県,2025年,男,45歳～49歳,37
転入超過数,奈良県,2025年,男,50歳～54歳,46
転入超過数,奈良県,2025年,男,55歳～59歳,54
転入超過数,奈良県,2025年,男,60歳～64歳,49
転入超過数,奈良県,2025年,男,65歳～69歳,52
転入超過数,奈良県,2025年,男,70歳～74歳,19
転入超過数,奈良県,2025年,男,75歳～79歳,13
転入超過数,奈良県,2025年,男,80歳～84歳,1
転入超過数,奈良県,2025年,男,85歳～89歳,3
転入超過数,奈良県,2025年,男,90歳以上,17
転入超過数,奈良県,2025年,女,総数,-518
転入超過数,奈良県,2025年,女,0歳～4歳,286
転入超過数,奈良県,2025年,女,5歳～9歳,107
転入超過数,奈良県,2025年,女,10歳～14歳,52
転入超過数,奈良県,2025年,女,15歳～19歳,118
転入超過数,奈良県,2025年,女,20歳～24歳,-1093
転入超過数,奈良県,2025年,女,25歳～29歳,-608
転入超過数,奈良県,2025年,女,30歳～34歳,122
転入超過数,奈良県,2025年,女,35歳～39歳,74
転入超過数,奈良県,2025年,女,40歳～44歳,85
転入超過数,奈良県,2025年,女,45歳～49歳,51
転入超過数,奈良県,2025年,女,50歳～54歳,49
転入超過数,奈良県,2025年,女,55歳～59歳,93
転入超過数,奈良県,2025年,女,60歳～64歳,71
転入超過数,奈良県,2025年,女,65歳～69歳,37
転入超過数,奈良県,2025年,女,70歳～74歳,-14
転入超過数,奈良県,2025年,女,75歳～79歳,-13
転入超過数,奈良県,2025年,女,80歳～84歳,8
転入超過数,奈良県,2025年,女,85歳～89歳,29
転入超過数,奈良県,2025年,女,90歳以上,28
