種別,都道府県,年次,性別,年齢階級,人数
転出者数,大阪府,2025年,総数,90歳以上,892
転出者数,大阪府,2025年,男,総数,93812
転出者数,大阪府,2025年,男,0歳～4歳,3884
転出者数,大阪府,2025年,男,5歳～9歳,1787
転出者数,大阪府,2025年,男,10歳～14歳,853
転出者数,大阪府,2025年,男,15歳～19歳,3750
転出者数,大阪府,2025年,男,20歳～24歳,21307
転出者数,大阪府,2025年,男,25歳～29歳,20363
転出者数,大阪府,2025年,男,30歳～34歳,12431
転出者数,大阪府,2025年,男,35歳～39歳,7547
転出者数,大阪府,2025年,男,40歳～44歳,5167
転出者数,大阪府,2025年,男,45歳～49歳,3980
転出者数,大阪府,2025年,男,50歳～54歳,3869
転出者数,大阪府,2025年,男,55歳～59歳,3067
転出者数,大阪府,2025年,男,60歳～64歳,2012
転出者数,大阪府,2025年,男,65歳～69歳,1205
転出者数,大阪府,2025年,男,70歳～74歳,879
転出者数,大阪府,2025年,男,75歳～79歳,697
転出者数,大阪府,2025年,男,80歳～84歳,468
転出者数,大阪府,2025年,男,85歳～89歳,322
転出者数,大阪府,2025年,男,90歳以上,224
転出者数,大阪府,2025年,女,総数,74753
転出者数,大阪府,2025年,女,0歳～4歳,3813
転出者数,大阪府,2025年,女,5歳～9歳,1681
転出者数,大阪府,2025年,女,10歳～14歳,899
転出者数,大阪府,2025年,女,15歳～19歳,2466
転出者数,大阪府,2025年,女,20歳～24歳,15890
転出者数,大阪府,2025年,女,25歳～29歳,17303
転出者数,大阪府,2025年,女,30歳～34歳,10174
転出者数,大阪府,2025年,女,35歳～39歳,5553
転出者数,大阪府,2025年,女,40歳～44歳,3381
転出者数,大阪府,2025年,女,45歳～49歳,2561
転出者数,大阪府,2025年,女,50歳～54歳,2527
転出者数,大阪府,2025年,女,55歳～59歳,2019
転出者数,大阪府,2025年,女,60歳～64歳,1410
転出者数,大阪府,2025年,女,65歳～69歳,935
転出者数,大阪府,2025年,女,70歳～74歳,816
転出者数,大阪府,2025年,女,75歳～79歳,875
転出者数,大阪府,2025年,女,80歳～84歳,878
転出者数,大阪府,2025年,女,85歳～89歳,904
転出者数,大阪府,2025年,女,90歳以上,668
転出者数,兵庫県,2025年,総数,総数,97031
転出者数,兵庫県,2025年,総数,0歳～4歳,3581
転出者数,兵庫県,2025年,総数,5歳～9歳,1935
転出者数,兵庫県,2025年,総数,10歳～14歳,1200
転出者数,兵庫県,2025年,総数,15歳～19歳,4450
転出者数,兵庫県,2025年,総数,20歳～24歳,25248
転出者数,兵庫県,2025年,総数,25歳～29歳,20506
転出者数,兵庫県,2025年,総数,30歳～34歳,11232
転出者数,兵庫県,2025年,総数,35歳～39歳,6731
転出者数,兵庫県,2025年,総数,40歳～44歳,4483
転出者数,兵庫県,2025年,総数,45歳～49歳,3659
転出者数,兵庫県,2025年,総数,50歳～54歳,3538
転出者数,兵庫県,2025年,総数,55歳～59歳,2749
転出者数,兵庫県,2025年,総数,60歳～64歳,1853
転出者数,兵庫県,2025年,総数,65歳～69歳,1274
転出者数,兵庫県,2025年,総数,70歳～74歳,990
転出者数,兵庫県,2025年,総数,75歳～79歳,1103
転出者数,兵庫県,2025年,総数,80歳～84歳,945
転出者数,兵庫県,2025年,総数,85歳～89歳,881
転出者数,兵庫県,2025年,総数,90歳以上,673
転出者数,兵庫県,2025年,男,総数,52914
転出者数,兵庫県,2025年,男,0歳～4歳,1820
転出者数,兵庫県,2025年,男,5歳～9歳,976
転出者数,兵庫県,2025年,男,10歳～14歳,598
転出者数,兵庫県,2025年,男,15歳～19歳,2667
転出者数,兵庫県,2025年,男,20歳～24歳,13825
転出者数,兵庫県,2025年,男,25歳～29歳,10923
転出者数,兵庫県,2025年,男,30歳～34歳,6107
転出者数,兵庫県,2025年,男,35歳～39歳,3864
転出者数,兵庫県,2025年,男,40歳～44歳,2664
転出者数,兵庫県,2025年,男,45歳～49歳,2177
転出者数,兵庫県,2025年,男,50歳～54歳,2101
転出者数,兵庫県,2025年,男,55歳～59歳,1622
転出者数,兵庫県,2025年,男,60歳～64歳,1068
転出者数,兵庫県,2025年,男,65歳～69歳,738
転出者数,兵庫県,2025年,男,70歳～74歳,514
転出者数,兵庫県,2025年,男,75歳～79歳,507
転出者数,兵庫県,2025年,男,80歳～84歳,324
転出者数,兵庫県,2025年,男,85歳～89歳,263
転出者数,兵庫県,2025年,男,90歳以上,156
転出者数,兵庫県,2025年,女,総数,44117
転出者数,兵庫県,2025年,女,0歳～4歳,1761
転出者数,兵庫県,2025年,女,5歳～9歳,959
転出者数,兵庫県,2025年,女,10歳～14歳,602
転出者数,兵庫県,2025年,女,15歳～19歳,1783
転出者数,兵庫県,2025年,女,20歳～24歳,11423
転出者数,兵庫県,2025年,女,25歳～29歳,9583
転出者数,兵庫県,2025年,女,30歳～34歳,5125
転出者数,兵庫県,2025年,女,35歳～39歳,2867
転出者数,兵庫県,2025年,女,40歳～44歳,1819
転出者数,兵庫県,2025年,女,45歳～49歳,1482
転出者数,兵庫県,2025年,女,50歳～54歳,1437
転出者数,兵庫県,2025年,女,55歳～59歳,1127
転出者数,兵庫県,2025年,女,60歳～64歳,785
転出者数,兵庫県,2025年,女,65歳～69歳,536
転出者数,兵庫県,2025年,女,70歳～74歳,476
転出者数,兵庫県,2025年,女,75歳～79歳,596
転出者数,兵庫県,2025年,女,80歳～84歳,621
転出者数,兵庫県,2025年,女,85歳～89歳,618
転出者数,兵庫県,2025年,女,90歳以上,517
転出者数,奈良県,2025年,総数,総数,24963
転出者数,奈良県,2025年,総数,0歳～4歳,809
転出者数,奈良県,2025年,総数,5歳～9歳,368
転出者数,奈良県,2025年,総数,10歳～14歳,272
転出者数,奈良県,2025年,総数,15歳～19歳,1275
転出者数,奈良県,2025年,総数,20歳～24歳,6317
転出者数,奈良県,2025年,総数,25歳～29歳,5491
転出者数,奈良県,2025年,総数,30歳～34歳,2766
転出者数,奈良県,2025年,総数,35歳～39歳,1707
転出者数,奈良県,2025年,総数,40歳～44歳,1055
転出者数,奈良県,2025年,総数,45歳～49歳,873
転出者数,奈良県,2025年,総数,50歳～54歳,913
転出者数,奈良県,2025年,総数,55歳～59歳,735
転出者数,奈良県,2025年,総数,60歳～64歳,542
転出者数,奈良県,2025年,総数,65歳～69歳,361
転出者数,奈良県,2025年,総数,70歳～74歳,322
転出者数,奈良県,2025年,総数,75歳～79歳,361
転出者数,奈良県,2025年,総数,80歳～84歳,312
転出者数,奈良県,2025年,総数,85歳～89歳,261
転出者数,奈良県,2025年,総数,90歳以上,223
転出者数,奈良県,2025年,男,総数,13218
転出者数,奈良県,2025年,男,0歳～4歳,413
転出者数,奈良県,2025年,男,5歳～9歳,192
転出者数,奈良県,2025年,男,10歳～14歳,130
転出者数,奈良県,2025年,男,15歳～19歳,749
転出者数,奈良県,2025年,男,20歳～24歳,3462
転出者数,奈良県,2025年,男,25歳～29歳,2799
転出者数,奈良県,2025年,男,30歳～34歳,1494
転出者数,奈良県,2025年,男,35歳～39歳,928
転出者数,奈良県,2025年,男,40歳～44歳,611
転出者数,奈良県,2025年,男,45歳～49歳,486
転出者数,奈良県,2025年,男,50歳～54歳,498
転出者数,奈良県,2025年,男,55歳～59歳,415
転出者数,奈良県,2025年,男,60歳～64歳,319
転出者数,奈良県,2025年,男,65歳～69歳,182
転出者数,奈良県,2025年,男,70歳～74歳,152
転出者数,奈良県,2025年,男,75歳～79歳,148
転出者数,奈良県,2025年,男,80歳～84歳,108
転出者数,奈良県,2025年,男,85歳～89歳,81
転出者数,奈良県,2025年,男,90歳以上,51
転出者数,奈良県,2025年,女,総数,11745
転出者数,奈良県,2025年,女,0歳～4歳,396
転出者数,奈良県,2025年,女,5歳～9歳,176
転出者数,奈良県,2025年,女,10歳～14歳,142
転出者数,奈良県,2025年,女,15歳～19歳,526
転出者数,奈良県,2025年,女,20歳～24歳,2855
転出者数,奈良県,2025年,女,25歳～29歳,2692
転出者数,奈良県,2025年,女,30歳～34歳,1272
転出者数,奈良県,2025年,女,35歳～39歳,779
転出者数,奈良県,2025年,女,40歳～44歳,444
転出者数,奈良県,2025年,女,45歳～49歳,387
転出者数,奈良県,2025年,女,50歳～54歳,415
転出者数,奈良県,2025年,女,55歳～59歳,320
転出者数,奈良県,2025年,女,60歳～64歳,223
転出者数,奈良県,2025年,女,65歳～69歳,179
転出者数,奈良県,2025年,女,70歳～74歳,170
転出者数,奈良県,2025年,女,75歳～79歳,213
転出者数,奈良県,2025年,女,80歳～84歳,204
転出者数,奈良県,2025年,女,85歳～89歳,180
転出者数,奈良県,2025年,女,90歳以上,172
転出者数,和歌山県,2025年,総数,総数,14298
転出者数,和歌山県,2025年,総数,0歳～4歳,442
転出者数,和歌山県,2025年,総数,5歳～9歳,289
転出者数,和歌山県,2025年,総数,10歳～14歳,168
転出者数,和歌山県,2025年,総数,15歳～19歳,1070
転出者数,和歌山県,2025年,総数,20歳～24歳,3876
転出者数,和歌山県,2025年,総数,25歳～29歳,2906
転出者数,和歌山県,2025年,総数,30歳～34歳,1424
転出者数,和歌山県,2025年,総数,35歳～39歳,916
転出者数,和歌山県,2025年,総数,40歳～44歳,665
転出者数,和歌山県,2025年,総数,45歳～49歳,540
転出者数,和歌山県,2025年,総数,50歳～54歳,517
転出者数,和歌山県,2025年,総数,55歳～59歳,380
転出者数,和歌山県,2025年,総数,60歳～64歳,249
転出者数,和歌山県,2025年,総数,65歳～69歳,179
転出者数,和歌山県,2025年,総数,70歳～74歳,150
転出者数,和歌山県,2025年,総数,75歳～79歳,149
転出者数,和歌山県,2025年,総数,80歳～84歳,153
転出者数,和歌山県,2025年,総数,85歳～89歳,132
転出者数,和歌山県,2025年,総数,90歳以上,93
転出者数,和歌山県,2025年,男,総数,7607
転出者数,和歌山県,2025年,男,0歳～4歳,233
転出者数,和歌山県,2025年,男,5歳～9歳,160
転出者数,和歌山県,2025年,男,10歳～14歳,68
転出者数,和歌山県,2025年,男,15歳～19歳,604
転出者数,和歌山県,2025年,男,20歳～24歳,1997
転出者数,和歌山県,2025年,男,25歳～29歳,1540
転出者数,和歌山県,2025年,男,30歳～34歳,760
転出者数,和歌山県,2025年,男,35歳～39歳,543
転出者数,和歌山県,2025年,男,40歳～44歳,390
転出者数,和歌山県,2025年,男,45歳～49歳,290
転出者数,和歌山県,2025年,男,50歳～54歳,304
転出者数,和歌山県,2025年,男,55歳～59歳,221
転出者数,和歌山県,2025年,男,60歳～64歳,151
転出者数,和歌山県,2025年,男,65歳～69歳,91
転出者数,和歌山県,2025年,男,70歳～74歳,73
転出者数,和歌山県,2025年,男,75歳～79歳,61
転出者数,和歌山県,2025年,男,80歳～84歳,61
転出者数,和歌山県,2025年,男,85歳～89歳,41
転出者数,和歌山県,2025年,男,90歳以上,19
転出者数,和歌山県,2025年,女,総数,6691
転出者数,和歌山県,2025年,女,0歳～4歳,209
転出者数,和歌山県,2025年,女,5歳～9歳,129
転出者数,和歌山県,2025年,女,10歳～14歳,100
転出者数,和歌山県,2025年,女,15歳～19歳,466
転出者数,和歌山県,2025年,女,20歳～24歳,1879
転出者数,和歌山県,2025年,女,25歳～29歳,1366
転出者数,和歌山県,2025年,女,30歳～34歳,664
転出者数,和歌山県,2025年,女,35歳～39歳,373
転出者数,和歌山県,2025年,女,40歳～44歳,275
転出者数,和歌山県,2025年,女,45歳～49歳,250
転出者数,和歌山県,2025年,女,50歳～54歳,213
転出者数,和歌山県,2025年,女,55歳～59歳,159
転出者数,和歌山県,2025年,女,60歳～64歳,98
転出者数,和歌山県,2025年,女,65歳～69歳,88
転出者数,和歌山県,2025年,女,70歳～74歳,77
転出者数,和歌山県,2025年,女,75歳～79歳,88
転出者数,和歌山県,2025年,女,80歳～84歳,92
転出者数,和歌山県,2025年,女,85歳～89歳,91
転出者数,和歌山県,2025年,女,90歳以上,74
転出者数,鳥取県,2025年,総数,総数,9809
転出者数,鳥取県,2025年,総数,0歳～4歳,389
転出者数,鳥取県,2025年,総数,5歳～9歳,245
転出者数,鳥取県,2025年,総数,10歳～14歳,131
転出者数,鳥取県,2025年,総数,15歳～19歳,925
転出者数,鳥取県,2025年,総数,20歳～24歳,2780
転出者数,鳥取県,2025年,総数,25歳～29歳,1652
転出者数,鳥取県,2025年,総数,30歳～34歳,882
転出者数,鳥取県,2025年,総数,35歳～39歳,647
転出者数,鳥取県,2025年,総数,40歳～44歳,516
転出者数,鳥取県,2025年,総数,45歳～49歳,398
転出者数,鳥取県,2025年,総数,50歳～54歳,424
転出者数,鳥取県,2025年,総数,55歳～59歳,282
転出者数,鳥取県,2025年,総数,60歳～64歳,155
転出者数,鳥取県,2025年,総数,65歳～69歳,84
転出者数,鳥取県,2025年,総数,70歳～74歳,60
転出者数,鳥取県,2025年,総数,75歳～79歳,86
転出者数,鳥取県,2025年,総数,80歳～84歳,61
転出者数,鳥取県,2025年,総数,85歳～89歳,55
転出者数,鳥取県,2025年,総数,90歳以上,37
転出者数,鳥取県,2025年,男,総数,5366
転出者数,鳥取県,2025年,男,0歳～4歳,201
転出者数,鳥取県,2025年,男,5歳～9歳,125
転出者数,鳥取県,2025年,男,10歳～14歳,65
転出者数,鳥取県,2025年,男,15歳～19歳,515
転出者数,鳥取県,2025年,男,20歳～24歳,1469
転出者数,鳥取県,2025年,男,25歳～29歳,881
転出者数,鳥取県,2025年,男,30歳～34歳,491
転出者数,鳥取県,2025年,男,35歳～39歳,371
転出者数,鳥取県,2025年,男,40歳～44歳,316
転出者数,鳥取県,2025年,男,45歳～49歳,237
転出者数,鳥取県,2025年,男,50歳～54歳,259
転出者数,鳥取県,2025年,男,55歳～59歳,186
転出者数,鳥取県,2025年,男,60歳～64歳,94
転出者数,鳥取県,2025年,男,65歳～69歳,47
転出者数,鳥取県,2025年,男,70歳～74歳,21
転出者数,鳥取県,2025年,男,75歳～79歳,38
転出者数,鳥取県,2025年,男,80歳～84歳,26
転出者数,鳥取県,2025年,男,85歳～89歳,14
転出者数,鳥取県,2025年,男,90歳以上,10
転出者数,鳥取県,2025年,女,総数,4443
転出者数,鳥取県,2025年,女,0歳～4歳,188
転出者数,鳥取県,2025年,女,5歳～9歳,120
転出者数,鳥取県,2025年,女,10歳～14歳,66
転出者数,鳥取県,2025年,女,15歳～19歳,410
転出者数,鳥取県,2025年,女,20歳～24歳,1311
転出者数,鳥取県,2025年,女,25歳～29歳,771
転出者数,鳥取県,2025年,女,30歳～34歳,391
転出者数,鳥取県,2025年,女,35歳～39歳,276
転出者数,鳥取県,2025年,女,40歳～44歳,200
転出者数,鳥取県,2025年,女,45歳～49歳,161
転出者数,鳥取県,2025年,女,50歳～54歳,165
転出者数,鳥取県,2025年,女,55歳～59歳,96
転出者数,鳥取県,2025年,女,60歳～64歳,61
転出者数,鳥取県,2025年,女,65歳～69歳,37
転出者数,鳥取県,2025年,女,70歳～74歳,39
転出者数,鳥取県,2025年,女,75歳～79歳,48
転出者数,鳥取県,2025年,女,80歳～84歳,35
転出者数,鳥取県,2025年,女,85歳～89歳,41
転出者数,鳥取県,2025年,女,90歳以上,27
転出者数,島根県,2025年,総数,総数,12140
転出者数,島根県,2025年,総数,0歳～4歳,400
転出者数,島根県,2025年,総数,5歳～9歳,222
転出者数,島根県,2025年,総数,10歳～14歳,134
転出者数,島根県,2025年,総数,15歳～19歳,1270
転出者数,島根県,2025年,総数,20歳～24歳,3231
転出者数,島根県,2025年,総数,25歳～29歳,1987
転出者数,島根県,2025年,総数,30歳～34歳,1218
転出者数,島根県,2025年,総数,35歳～39歳,806
転出者数,島根県,2025年,総数,40歳～44歳,634
転出者数,島根県,2025年,総数,45歳～49歳,539
転出者数,島根県,2025年,総数,50歳～54歳,482
転出者数,島根県,2025年,総数,55歳～59歳,368
転出者数,島根県,2025年,総数,60歳～64歳,205
転出者数,島根県,2025年,総数,65歳～69歳,138
転出者数,島根県,2025年,総数,70歳～74歳,103
転出者数,島根県,2025年,総数,75歳～79歳,97
転出者数,島根県,2025年,総数,80歳～84歳,91
転出者数,島根県,2025年,総数,85歳～89歳,108
転出者数,島根県,2025年,総数,90歳以上,107
転出者数,島根県,2025年,男,総数,6791
転出者数,島根県,2025年,男,0歳～4歳,202
